Budget_Centre	Budget_Centre_Description	Project_Number	Project_Description	Ledger_Code	Active_Flag
440	Menzies Institute for Medical Research	103536	12-Inherited determinants of Cancer Aetiology	RT	Y
440	Menzies Institute for Medical Research	103538	V20806_DHHS_MRIT_Epidemiological Research 2012-2015	RT	Y
440	Menzies Institute for Medical Research	103740	Centrally funded expense - Medical Sciences lab	RT	Y
440	Menzies Institute for Medical Research	103741	Lab users expense - Medical Sciences lab	RT	Y
440	Menzies Institute for Medical Research	103756	Thomas Marwick Consultancy	RT	Y
440	Menzies Institute for Medical Research	103767	Menzies Echo Service	RT	Y
440	Menzies Institute for Medical Research	103776	C20464_NHMRC_1044996_Glaucoma susceptibility variants	RT	Y
440	Menzies Institute for Medical Research	103777	D20342_NHMRC_1042556_Microtubule stabilisation	RT	Y
440	Menzies Institute for Medical Research	103778	D20496_NHMRC_1049114_minimally-invasive surfactant therapy	RT	Y
440	Menzies Institute for Medical Research	103780	J20355_NHMRC_1045415_Zoledronic acid for osteoarthritis	RT	Y
440	Menzies Institute for Medical Research	103781	D20562_NHMRC_1052708_MRI to understand knee osteoarthritis	RT	Y
440	Menzies Institute for Medical Research	103784	S20508_NHMRC_1045373_CBP: Physiology and application (Lvl 2)	RT	Y
440	Menzies Institute for Medical Research	103785	Y20512_1045240_Adding new cells to the mature nervous system	RT	Y
440	Menzies Institute for Medical Research	103786	T20432_NHMRC_1047180_Factors in progression of MS	RT	Y
440	Menzies Institute for Medical Research	103787	S20354_NHMRC_1044551_LOWering of Central Blood Pressure	RT	Y
440	Menzies Institute for Medical Research	103794	M20989_Tissue Bank though DHHS Tasmanian Cancer Care Project	RT	Y
440	Menzies Institute for Medical Research	103797	V20993_NCRIS-Population Health Research Network - TDLU	RT	Y
440	Menzies Institute for Medical Research	104036	B21114_Staples PhD Scholarship 2013-2016	RT	Y
440	Menzies Institute for Medical Research	104055	12-Generating evidence for sustainable fire management	RT	Y
440	Menzies Institute for Medical Research	104115	J20578_DSE_CRC for Bushfire_Johnston_Smoke impacts	RT	Y
440	Menzies Institute for Medical Research	104126	Clinic users expense - Medical Sciences Clinic space	RT	Y
440	Menzies Institute for Medical Research	104254	C21192_MNDRIA_PhD Scholarship Top-Up Grant_Mr Jayden Clark	RT	N
440	Menzies Institute for Medical Research	104255	C21191_MNDRIA_PhD Scholarship Top-Up Grant_Miss Rosie Clark	RT	N
440	Menzies Institute for Medical Research	104283	13-Program evaluation of the osteoarthritis awareness hub	RT	Y
440	Menzies Institute for Medical Research	104295	Bequest - John Herweynen - Alzheimer's	RT	Y
440	Menzies Institute for Medical Research	104386	Bequest - Lilian Webb - Cancer PhD students	RT	Y
440	Menzies Institute for Medical Research	104388	Bequest -Jillian Mary Barrett	RT	Y
440	Menzies Institute for Medical Research	104767	Menzies BP Clinic	RT	Y
440	Menzies Institute for Medical Research	104789	Centrally Funded Expenses - Clinic Research Facility	RT	Y
440	Menzies Institute for Medical Research	104805	3256_TBRI_neuroimaging and genomics and neurodegeneration	RT	Y
440	Menzies Institute for Medical Research	104937	B21700_AMU PhD Scholarship Students 2013-2017	RT	Y
440	Menzies Institute for Medical Research	104953	13Transient receptor potential channels, calcium&Alzheimer's	RT	Y
440	Menzies Institute for Medical Research	105043	Bequest - Ruby Tung Yep	RT	Y
440	Menzies Institute for Medical Research	105048	13-Specialist Training Program 2014	RT	Y
440	Menzies Institute for Medical Research	105078	13-Heart Failure Management Programs by Risk Assessment	RT	Y
440	Menzies Institute for Medical Research	105146	13-Immune system of the Tas Devil & how affected by DFTD	RT	Y
440	Menzies Institute for Medical Research	105218	13-Farrell Foundation PhD Scholarship Fund	RT	Y
440	Menzies Institute for Medical Research	105236	13-Renal Denervation in Patients with Chronic Heart Failure	RT	Y
440	Menzies Institute for Medical Research	105237	13-Strain sUrveillance during Chemotherapy (SUCCOUR) Study	RT	Y
440	Menzies Institute for Medical Research	105238	13-Does statin use have modify symptomatic knee arthritis?	RT	Y
440	Menzies Institute for Medical Research	105244	Ashdown Family Elite Research Scholarship	RT	Y
440	Menzies Institute for Medical Research	105380	13-Clinical trials in osteoarthritis	RT	Y
440	Menzies Institute for Medical Research	105382	13-Neuron to glia signalling: synaptic & CNS remyelination	RT	Y
440	Menzies Institute for Medical Research	105597	Dr Kathryn Burdon establishment grant	RT	Y
440	Menzies Institute for Medical Research	105598	14-Study of the safety and efficacy of AA4500	RT	Y
440	Menzies Institute for Medical Research	105638	Understanding genetic causes of blindness	RT	Y
440	Menzies Institute for Medical Research	105658	14-TWINK Study: Tas Women Iodine Nutrition Knowledge Study	RT	N
440	Menzies Institute for Medical Research	105765	A vulvar cancer cluster caused by genetic susceptibility	RT	Y
440	Menzies Institute for Medical Research	105849	14Benefit of heart failure surveillance in rural communities	RT	Y
440	Menzies Institute for Medical Research	105882	Menzies Special Fundraising Event	RT	Y
440	Menzies Institute for Medical Research	105884	14-Role of central haemodynamics in Type 2 Diabetes	RT	Y
440	Menzies Institute for Medical Research	105900	CDAH pilot study	RT	Y
440	Menzies Institute for Medical Research	105936	14-Vaccine to protect Tasmanian devils against cancer	RT	N
440	Menzies Institute for Medical Research	105993	Bequest -Margaret Frances Fyle	RT	Y
440	Menzies Institute for Medical Research	106100	14-Risks/benefits of planned burning on urban/rural	RT	Y
440	Menzies Institute for Medical Research	106135	14-Heart Failure Management Programs by Risk Assessment-TML	RT	Y
440	Menzies Institute for Medical Research	106168	14-Metabolically healthy obesity: predictors and outcomes	RT	Y
440	Menzies Institute for Medical Research	106178	Cognition & T2 Diabetes - Pilot randomised controlled trial	RT	Y
440	Menzies Institute for Medical Research	106215	ARA - Kaylene Young	RT	Y
440	Menzies Institute for Medical Research	106240	ARA - Bruce Taylor	RT	Y
440	Menzies Institute for Medical Research	106244	Bariatric surgery in Tasmania: use, costs, patient outcomes	RT	Y
440	Menzies Institute for Medical Research	106300	14-Zoledronic acid or denosumab change back pain	RT	Y
440	Menzies Institute for Medical Research	106373	Bequest -Malcolm Percy Campbell	RT	Y
440	Menzies Institute for Medical Research	106445	14-Australian MS Longitudinal study	RT	Y
440	Menzies Institute for Medical Research	106483	14-Co-signalling immunotherapy to treat DFTD	RT	Y
440	Menzies Institute for Medical Research	106729	Bequest - Muriel Jean Cooling	RT	Y
440	Menzies Institute for Medical Research	106755	2015 DVCR Levy Support ¿ Salary Support	OP	Y
440	Menzies Institute for Medical Research	106849	14-Meet the challenge of multimorbidity in general practice	RT	Y
440	Menzies Institute for Medical Research	106857	Menzies special funding for Community Sector Organisations	RT	Y
440	Menzies Institute for Medical Research	106859	Bequest - Peter John Vince - Cancer	RT	Y
440	Menzies Institute for Medical Research	106917	B21700_AMU PhD Scholarship Students 2014-2018	RT	Y
440	Menzies Institute for Medical Research	106974	SRFC15 - TasGRID	OP	Y
440	Menzies Institute for Medical Research	106994	Menzies Micro CT	RT	Y
440	Menzies Institute for Medical Research	106997	14-STP - Private Infrastructure and Clinical Supervision	RT	Y
440	Menzies Institute for Medical Research	107028	Dr Alex Hewitt establishment grant	RT	Y
440	Menzies Institute for Medical Research	107052	14-Coronary Artery calcium score: Use to guide management	RT	Y
440	Menzies Institute for Medical Research	107065	15-Select Foundation Senior Research Fellowship	RT	Y
440	Menzies Institute for Medical Research	107103	15-Myelin remodelling a novel form of neural plasticity	RT	Y
440	Menzies Institute for Medical Research	107177	15 - DEVA MS: Development and Validation	RT	Y
440	Menzies Institute for Medical Research	107230	Dr Kristen Hynes - research support	RT	N
440	Menzies Institute for Medical Research	107255	15 - MS Portal to achieve better outcomes for people with MS	RT	N
440	Menzies Institute for Medical Research	107262	Are microglia villains of AB toxicity in Alzheimer's disease	RT	N
440	Menzies Institute for Medical Research	107276	Understanding cardiovascular disease across the life course	RT	Y
440	Menzies Institute for Medical Research	107277	Latrobe Infant Health Study - Hazelwood Coal mine fire	RT	Y
440	Menzies Institute for Medical Research	107278	Australian Prostate Cancer Clinical Registry Project	RT	Y
440	Menzies Institute for Medical Research	107279	Case-control study in Primary Progressive MS	RT	Y
440	Menzies Institute for Medical Research	107292	Bequest -Ian Keith McDowall Downie	RT	Y
440	Menzies Institute for Medical Research	107430	15-Can DFTD be made visible to the Tas devil immune system?	RT	Y
440	Menzies Institute for Medical Research	107448	15-TDP-43 Synaptic Alterations in Frontotemporal Dementia	RT	Y
440	Menzies Institute for Medical Research	107456	15-EPA Investigation environmental impact of fire at Hazelwo	RT	Y
440	Menzies Institute for Medical Research	107470	2015 DVCR Levy Support - Early Career Research Development	OP	N
440	Menzies Institute for Medical Research	107484	15-Up-regulating MHC expression of DFTD cells in vivo	RT	Y
440	Menzies Institute for Medical Research	107492	15- Human health effects of exposure to air pollution	RT	Y
440	Menzies Institute for Medical Research	107499	15-REDUCE FMR Trial	RT	Y
440	Menzies Institute for Medical Research	107518	TIHS passive smoke follow-up	RT	N
440	Menzies Institute for Medical Research	107519	staREE - STAtins in Reducing Events in the Elderly	RT	N
440	Menzies Institute for Medical Research	107738	15-Sense-T Stage 2: Air Rater	RT	Y
440	Menzies Institute for Medical Research	107747	15-Evaluation of general practice after hours funding model	RT	Y
440	Menzies Institute for Medical Research	107750	15-Childhood CV Risk and Adult CVD Outcomes	RT	Y
440	Menzies Institute for Medical Research	107850	15-Adv Cardiac Imaging in Radiation-Related Cardiotoxicity	RT	N
440	Menzies Institute for Medical Research	107956	Menzies Development Grants 2015 - Kaylene Young	RT	N
440	Menzies Institute for Medical Research	107957	Menzies Development Grants 2015 - Fay Johnston	RT	N
440	Menzies Institute for Medical Research	107959	Bequest - Joyce Isabel Batchler	RT	Y
440	Menzies Institute for Medical Research	108035	15-Neil-GP Assist Evaluation	RT	Y
440	Menzies Institute for Medical Research	108055	15-Sanderson-TasNetwork Elite PhD Scholarship	RT	Y
440	Menzies Institute for Medical Research	108133	15-Jones-Randomized 16-Week Study to Evaluate Fulranumab	RT	Y
440	Menzies Institute for Medical Research	108135	15-Wheeler-CAR Postdoctoral Fellowship	RT	Y
440	Menzies Institute for Medical Research	108143	Owen Marshall - research support	RT	Y
440	Menzies Institute for Medical Research	108157	15-Cleland-Promoting active, healthy lifestyles among women	RT	Y
440	Menzies Institute for Medical Research	108167	15-Nelson-Evidence to address general practitioner concern	RT	Y
440	Menzies Institute for Medical Research	108192	15-Winzenberg-SHELLED Study	RT	Y
440	Menzies Institute for Medical Research	108259	Bequest - Peter Coleman	RT	Y
440	Menzies Institute for Medical Research	108284	Dr Liesel Fitzgerald - research support	RT	Y
440	Menzies Institute for Medical Research	108292	2015 GRO Conference Support - Jayden Clark	OP	N
440	Menzies Institute for Medical Research	108325	15-Nelson-STAREE	RT	Y
440	Menzies Institute for Medical Research	108328	15-Bennett-AMU PhD Scholarship Students 2015-2019	RT	Y
440	Menzies Institute for Medical Research	108367	Breast Cancer - research support	RT	Y
440	Menzies Institute for Medical Research	108368	15-Jones-CREATE-1 Study: CRPS Treatment Evaluation 1 Study	RT	Y
440	Menzies Institute for Medical Research	108386	15-Bennett-Menzies Community Research Fellow	RT	Y
440	Menzies Institute for Medical Research	108391	Bequest - Robert Malcolm	RT	Y
440	Menzies Institute for Medical Research	108392	Familial Prostate Cancer Genetic Research Study	RT	Y
440	Menzies Institute for Medical Research	108393	15-Winzenberg-Evidence Appraisal	RT	Y
440	Menzies Institute for Medical Research	108394	15-Winzenberg-Guidelines for care coordination	RT	Y
440	Menzies Institute for Medical Research	108424	15-Jones-Bone shape predict femoroactabular impingement	RT	Y
440	Menzies Institute for Medical Research	108436	15-Sharman-Importance of neural baroreflex sensitivity	RT	N
440	Menzies Institute for Medical Research	108437	15-15-Cullen-Preclinical trial of rTMS in Multiple Sclerosis	RT	Y
440	Menzies Institute for Medical Research	108438	15-Korner-Is Vitamin D really involved in MS?	RT	Y
440	Menzies Institute for Medical Research	108464	15-Van der Mei-MS Longitudinal Study and MSBase Data Linkage	RT	Y
440	Menzies Institute for Medical Research	108469	16-Hewitt-Molecular profiling for blinding diseases.	RT	Y
440	Menzies Institute for Medical Research	108470	16-Schultz-EXERTION: the EXERcise stress Test collaboratION	RT	Y
440	Menzies Institute for Medical Research	108477	16-Burdon-Gene Identification for Keratoconus	RT	Y
440	Menzies Institute for Medical Research	108482	16-McKercher-Psychosocial determinants of treatment pathways	RT	Y
440	Menzies Institute for Medical Research	108483	16-Pitman-Understanding the signalling pathways	OP	N
440	Menzies Institute for Medical Research	108484	16-Magnussen-The early-life pathways for type 2 diabetes	RT	Y
440	Menzies Institute for Medical Research	108501	16-Eathakkattu-Associations of physical activity	OP	N
440	Menzies Institute for Medical Research	108508	16-Schultz-EXERTION Tasmanian pilot study.	RT	Y
440	Menzies Institute for Medical Research	108509	16-Simpson-Assessing HR-HPV in stored cervical samples	RT	N
440	Menzies Institute for Medical Research	108512	16-Sharman-Improved clinical assessment of blood pressure	RT	Y
440	Menzies Institute for Medical Research	108513	16-Keske-Mixed Meal Challenge	RT	N
440	Menzies Institute for Medical Research	108520	2016 Visiting F&S - Prof David Hosmer	OP	N
440	Menzies Institute for Medical Research	108533	2016 Visiting F&S - Dr Sarah Thomas	OP	N
440	Menzies Institute for Medical Research	108541	2016 Visiting F&S - Prof Donald Halstead	OP	N
440	Menzies Institute for Medical Research	108545	2016 Visiting F&S - Dr Katja Pahkala	OP	N
440	Menzies Institute for Medical Research	108635	16-Southam-Function of the amyloid precursor protein	OP	N
440	Menzies Institute for Medical Research	108672	16-Winzenberg-NHPA Expert Advisory Panel	RT	Y
440	Menzies Institute for Medical Research	108674	16-Schultz-The EXERcise stress Test collaboratION	RT	Y
440	Menzies Institute for Medical Research	108685	16-Flies-Improving DFTD vaccine by targeting key molecules	RT	Y
440	Menzies Institute for Medical Research	108686	16-Black-Absolute Risk-guided Chest Pain Assessment Clinic	RT	Y
440	Menzies Institute for Medical Research	108687	16-Dobson-Environmental Risk Factors for Primary Prog MS	RT	Y
440	Menzies Institute for Medical Research	108703	Logistic Regression & Survival Analysis -  Apr 4 - 8 -2016	RT	N
440	Menzies Institute for Medical Research	108728	16-Neil-Framework for assessing mortality and morbidity	RT	Y
440	Menzies Institute for Medical Research	108729	16-Hynes-The Tasmanian Iodine Monitoring Project	RT	Y
440	Menzies Institute for Medical Research	108731	16-Wheeler-Hazelwood coal mine fire emissions	OP	N
440	Menzies Institute for Medical Research	108750	16-Dickson-Inhibitory dysfunction in the cortex: Tackling	RT	Y
440	Menzies Institute for Medical Research	108751	16-Dickson-INTERNEURON DYSFUNCTION in ALS	RT	Y
440	Menzies Institute for Medical Research	108752	16-Blizzaard-Investigating synaptic dysfunction in ALS	RT	Y
440	Menzies Institute for Medical Research	108763	16-Bennett-16-Bennett- Farrell Family Senior Research Fellow	RT	Y
440	Menzies Institute for Medical Research	108766	16-Pinfold-Detect activated Tas devil cytotoxic lymphocytes	RT	Y
440	Menzies Institute for Medical Research	108771	16-Magnussen-Growing healthy hearts	RT	Y
440	Menzies Institute for Medical Research	108774	Secondary Breast Cancer program	RT	Y
440	Menzies Institute for Medical Research	108775	Breast Cancer Physiotherapy program	RT	Y
440	Menzies Institute for Medical Research	108799	16-Jones-A trial of krill oil for osteoarthritis of the knee	RT	Y
440	Menzies Institute for Medical Research	108827	16-Callisaya-TASeFALL	RT	Y
440	Menzies Institute for Medical Research	108840	16-Dargaville-The SANTO B study	RT	Y
440	Menzies Institute for Medical Research	108847	Wendy Oddy - Establishment Grant	RT	Y
440	Menzies Institute for Medical Research	108858	16-Wheeler-Exposure to PAHs and metals in dust and soil	RT	Y
440	Menzies Institute for Medical Research	108868	2016 GRO Conference Support - Lei Si	OP	N
